video_id,title,channel,channel_id,published_at,duration_sec,view_count,like_count,comment_count,keyword,layer,subscribers,days_since,vpd,engagement_rate,views_per_sub,description,url,form,year,published_date,content_type
Tc4_781Ax4s,안진아 위원도 매일 확인하는 엔터 투자 필수 포인트!,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-12-18T01:45:00Z,58,505,5,1,금융투자아카데미 전체,전체업로드,43700,931.2,0.5,1.188,0.0116,"#엔터투자 #레저산업 #엔터산업 #호텔투자 #shorts
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT",https://www.youtube.com/watch?v=Tc4_781Ax4s,쇼츠(60s이하),2023,2023-12-18,shorts
qB5Q0nXw458,홍천군 찾아가는 금융학교 스케치 영상,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-12-15T01:15:01Z,177,101,1,1,금융투자아카데미 전체,전체업로드,43700,934.2,0.1,1.98,0.0023,"청소년들의 금융에 대한 인식을 길러 올바른 경제관을 확립할 수 있도록 학교 현장에 방문하여 실시하는 ""찾아가는 금융학교"".  투교협과 홍천교육지원청에서 주관한 2023 홍천군 ""찾아가는 금융학교"" 현장스케치 영상입니다.
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT

#찾아가는금융학교 ##청소년금융교육 #내촌중학교",https://www.youtube.com/watch?v=qB5Q0nXw458,쇼츠추정(61-180s),2023,2023-12-15,shorts_estimated
9tvC8VvNy08,전주시 찾아가는 금융학교 스케치 영상,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-12-15T01:06:47Z,205,99,0,0,금융투자아카데미 전체,전체업로드,43700,934.2,0.1,0.0,0.0023,"초등학교 학년별 돈과 저축, 금융의 개념, 저축과 투자 등에 대한 이해를 높이기 위한 교육으로 카드게임과 보드게임 등을 활용하여 진행된 ""찾아가는 금융학교"" 스케치 영상입니다.
　
https://youtube.com/playlist?list=PL8XSXtoKTTP4gZJytti_8ToeavRr-xkJ1&si=1kY_jszI-MCnO1s6
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
　
#찾아가는_금융학교 #청소년금융교육 #전주시용흥초등학교",https://www.youtube.com/watch?v=9tvC8VvNy08,롱폼,2023,2023-12-15,longform
j0zNQbbzfm0,천재들이 만든 헤지펀드(LTCM) 파산 사태,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-12-12T01:00:18Z,634,13895,220,107,금융투자아카데미 전체,전체업로드,43700,937.2,14.8,2.353,0.318,"미국의 금융 천재들이 만든 헤지펀드 LTCM 파산 사태는 치밀한 계산과 분석만으로는 금융 시장을 정복할 수 없다는 사실의 방증이기도 합니다. LTCM이 파산할 수 밖에 없었던 원인과 우리에게 주는 교훈에 대해 살펴봅니다.
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT
　
#헤지펀드 #LTCM파산사태 #차익거래 #레버리지 #투자이야기 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=j0zNQbbzfm0,롱폼,2023,2023-12-12,longform
_wag_fuZies,"자립준비청년, 모으기도 중요하지만, 지키기도 중요! 내 돈 지키는 방법은?",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-12-11T01:30:18Z,1001,13668,255,2,금융투자아카데미 전체,전체업로드,43700,938.2,14.6,1.88,0.3128,"자립정착금은 자립준비청년들에게 주어지는 최초의 목돈인 경우가 많습니다. 이러한 목돈을 잘 관리하지 않으면 작업대출과 같은 사기에 노출되어 피해를 보게 될 수 있습니다. 자립수당으로 해결되지 않는 급전이 필요할 경우에도 잘못된 대출로, 신용에 문제가 발생할 수 있습니다. 돈을 모으기보다 더 중요한 돈을 지키는 방법에 대해 알아봅니다.
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT

※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.
　
#자립준비청년 #자립수당 #신용관리 #서민금융진흥원_맞춤대출 #햇살론유스 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=_wag_fuZies,롱폼,2023,2023-12-11,longform
YuPvnSdWqek,"자립준비청년, 돈 잘 모으고 싶다면? 현명한 저축과 투자 전략",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-12-11T01:00:12Z,937,24408,425,0,금융투자아카데미 전체,전체업로드,43700,938.2,26.0,1.741,0.5585,"돈을 잘 모으는 방법이 있을까? 돈을 많이 모으려면 무엇을 해야 할까? 그보다 먼저 고민해야 하는 문제로 ""돈을 왜 벌어야 하고, 언제 쓸 것인가?"" 바로 재무 목표입니다. 결국은 쓰기 위해 모으는 돈!  목표를 세워야 하는 이유를 살펴보고 어느 때 투자하고 어느 때 저축해야 하는지도 함께 알아봅니다.
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT

※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.
　
#자립준비청년 #재무목표 #저축과투자 #위험관리 #자립준비청년멘토링 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=YuPvnSdWqek,롱폼,2023,2023-12-11,longform
YHuZT9lbAIU,"자립준비청년, 처음으로 시작하는 돈 관리, 지출 관리부터 시작하라!",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-12-04T01:00:18Z,1330,28137,277,2,금융투자아카데미 전체,전체업로드,43700,945.2,29.8,0.992,0.6439,"어린 나이의 자립준비청년을 위해 국가에서는 자립에 필요한 정착금과 월 자립수당을 지급하고 있습니다. 갑자기 주어지는 이러한 목돈, 어떻게 관리하느냐는 매우 중요한 이슈입니다. 소득 범위 내에서 현재 삶을 위해 지출하고, 미래 삶을 위해 슬기롭게 저축하는 방법 투교협과 함께 알아봅니다.
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT

※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.
　
#자립준비청년 #자립정착금 #지출관리 #통장관리 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=YHuZT9lbAIU,롱폼,2023,2023-12-04,longform
OwQ9I9XBGyk,선물거래는 왜 만들었을까?(파생상품 의미와 유래),금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-11-28T00:00:15Z,532,16890,566,206,금융투자아카데미 전체,전체업로드,43700,951.3,17.8,4.571,0.3865,"쉽고 다양한 예를 통하여 파생상품의 개념과 유래에 대해 알아봅니다. ""오징어 게임"" 속 증권맨이 60억을 날리고 실패자 기훈처럼 게임에 동참할 수 밖에 없었던 ""파생상품의 위험성""은 무엇인지 궁금하시다면 영상에서 확인하세요!

** 투자 이야기 오픈 이벤트: https://naver.me/FENWJj0T **
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT
　
#파생상품 #오징어게임 #선도거래 #선물거래 #옵션거래 #튤립파동 #투자이야기 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=OwQ9I9XBGyk,롱폼,2023,2023-11-28,longform
3iynmYcpkiA,"군테크, 늘어난 월급으로 종잣돈 마련하는 올바른 투자 방법은?",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-11-27T01:00:02Z,1088,15534,273,1,금융투자아카데미 전체,전체업로드,43700,952.2,16.3,1.764,0.3555,"군 장병들의 월급 인상과 스마트폰 사용으로 군테크가 활성화되고 있으나, 동일한 성별과 비슷한 연령대 그리고 경험 부족 등과 같은 이유로, 군중심리와 같은 투기심리에 빠지기 쉬운 환경입니다. ""군적금이 좋을까? 주식투자가 좋을까?  나는 투자를 제대로 하고 있을까?"" 군 장병을 위한 올바른 투자 방법 지금 바로 확인하세요!
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT
　
※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.

#군테크 #장병내일준비적금 #시드머니 #올바른투자방법 #목돈만들기 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=3iynmYcpkiA,롱폼,2023,2023-11-27,longform
D9n3-tTlNd4,"군 장병, 1,000만원 모으기 가능할까? 야무진 월급 관리법",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-11-21T01:00:08Z,1123,25674,390,1,금융투자아카데미 전체,전체업로드,43700,958.2,26.8,1.523,0.5875,"군 장병 1,000만원 모으기 프로젝트 실현 가능성을 높여주는 ""군 장병만""을 위한 적금이 있다는데? 높은 이자율과 국가의 매칭지원, 그리고 세금 면제까지 가능한 군 장병을 위한 적금상품은 무엇인지 알아봅니다.
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT

※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.
　
#군장병월급관리 #군테크 #군장병적금 #장병내일준비적금 #군장병돈모으기 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=D9n3-tTlNd4,롱폼,2023,2023-11-21,longform
7e4SEIVZoRQ,"묻고 더블로 갔다가 낭패 볼 수 있는 레버리지·인버스 ETF, 제대로 알고 하자",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-11-14T01:00:03Z,975,11358,181,0,금융투자아카데미 전체,전체업로드,43700,965.2,11.8,1.594,0.2599,"주가가 상승하면 슬퍼하는 사람은? 바로, 인버스 ETF 투자자입니다. 인버스 ETF부터 레버리지 ETF까지 함께 살펴봅니다. 레버리지 ETF가 수익률이 2배인 이유, 인버스 ETF가 주가가 하락하는데 수익이 나는 이유를 알아보고, 서학개미가 가장 많이 투자한 종목 상위권을 차지한 레버리지/인버스는 무엇인지 확인해봅니다.
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT

※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.
　
#레버리지ETF #인버스ETF #코스피200 #3배추종ETF #ETF투자주의점 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=7e4SEIVZoRQ,롱폼,2023,2023-11-14,longform
0ENbdXdzQC0,"글로벌 자산에 분산 투자하는 방법, 글로벌 리츠 투자 이해하기",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-11-07T01:00:00Z,1061,13959,169,1,금융투자아카데미 전체,전체업로드,43700,972.2,14.4,1.218,0.3194,"주식시장도 안 좋아질 것 같고, 채권시장도 안 좋아질 것 같다면? 전통적 투자인 주식과 채권을 벗어나 부동산, 원자재 등에 투자하는 대체투자(대안투자), 그 중에서도 글로벌 리츠 투자에 대해 알아봅니다. 더불어, 투교협이 추천하는 6가지 종목은 과연 무엇일지 영상에서 직접 확인하세요!
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT
　
#대체투자 #리츠투자 #글로벌리츠투자 #상업용부동산 #종목추천 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=0ENbdXdzQC0,롱폼,2023,2023-11-07,longform
DvjCHMm3ji0,"알면 득이 되고 모르면 독, 중국 주식 시장 구조 이해하기",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-10-31T01:00:11Z,1046,15976,181,2,금융투자아카데미 전체,전체업로드,43700,979.2,16.3,1.145,0.3656,"세계 주식시장의 규모 TOP 7 중 3 곳이 중국 주식시장이라는 사실 알고 계시나요? 그 중에서 상하이거래소와 센젠거래소의 특징에 대해 알아봅니다. 홍콩도 중국시장으로 봐야 하는지 따져보고, ELS의 기초자산으로 많이 쓰는 HSCEI 지수에 대해서도 살펴봅니다. 복잡하게 느껴지는 중국 투자, 편리하게 거래하는 방법 알려드립니다.
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT

※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.
　 
#중국투자 #중학개미 #상하이증권거래소 #센젠거래소 #HSCEI #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=DvjCHMm3ji0,롱폼,2023,2023-10-31,longform
WoXJp2235IA,"ESG는 알겠는데, RE100은 뭘까? ESG 투자 A to Z",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-10-24T07:00:18Z,1158,14400,210,0,금융투자아카데미 전체,전체업로드,43700,986.0,14.6,1.458,0.3295,"기업이 필요한 전력의 100%를 신재생에너지로 대체하고자 하는 글로벌 캠페인 RE100. 이러한 RE100도 ESG(Environment Social Governance) 경영의 일환으로 볼 수 있는데요. E 환경, S 사회적 책임, G 지배구조 총 3가지로 나누어 ESG를 집중분석 해보고, ESG 투자방법에 대해서도 함께 살펴봅니다.
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT

※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.
　
#RE100 #ESG투자 #ESG경영 #ESG펀드 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=WoXJp2235IA,롱폼,2023,2023-10-24,longform
IvT8RWyXBLg,"꾸준한 배당과 안정적 수익, 2마리 토끼를 잡고 싶다면? 인프라 펀드 및 ETF 투자 A to Z",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-10-17T07:00:14Z,1260,16763,358,1,금융투자아카데미 전체,전체업로드,43700,993.0,16.9,2.142,0.3836,"인천국제공항 고속도로, 인천대교, 서울춘천 고속도로의 주인이 될 수 있다!? 인프라 사업을 국가사업이 아닌 민자 유치를 할 수 밖에 없는 이유를 알아보고 인프라 펀드가 얼마나 활성화되어있는지 살펴봅니다. 더불어 인프라 펀드의 특징과 해외 인프라 펀드에 투자하는 방법도 알아봅니다.
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT

※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.
　
#인프라펀드 #맥쿼리인프라 #해외인프라펀드 #글로벌인프라펀드 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=IvT8RWyXBLg,롱폼,2023,2023-10-17,longform
-i-c331N9po,수명이 늘어난 만큼 돈의 수명을 늘려라,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-10-04T07:00:00Z,890,28406,412,0,금융투자아카데미 전체,전체업로드,43700,1006.0,28.2,1.45,0.65,"우리는 환금성이 뛰어난 곳간 형태의 자산(현금, 예금, 주식 등)을 좋아합니다. 하지만, 죽기 전에 고갈 될 수 있고 지속 가능성이 떨어진다는 치명적인 약점이 있습니다. 우물형 자산과 곳간형 자산을 잘 조합하여, 장점은 키우고 단점은 줄이는 자산 운용 방법을 알아봅니다.
　
https://youtube.com/playlist?list=PL8XSXtoKTTP7qAU7uBSu4pH5hHpihptQo
　　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT
　
※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.

#노후대비자산 #우물형자산 #곳간형자산 #국민연금 #종신형연금 #확정형연금 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=-i-c331N9po,롱폼,2023,2023-10-04,longform
BghzPGisZSw,내게 맞는 노후자금 인출 방법은?,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-09-26T07:00:05Z,752,20540,264,1,금융투자아카데미 전체,전체업로드,43700,1014.0,20.3,1.29,0.47,"인생 마지막에 돈이 남아야 할까? 내가 남아야 할까? 자신의 수명과 돈의 수명을 일치시키기 위해서는 인출이 중요하다는 사실을 알 수 있습니다. 목돈을 맡겨 투자를 하면서 또, 안전하게 잘 인출하는 방법은 무엇인지 알아봅니다.
　
https://youtube.com/playlist?list=PL8XSXtoKTTP7qAU7uBSu4pH5hHpihptQo
　　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT
　
※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.

#노령연금 #노후자금인출 #은퇴자금고갈 #연금인출 #인출플랜 #종신연금 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=BghzPGisZSw,롱폼,2023,2023-09-26,longform
BZhg7X9lyxw,"노후 생활비, 정말 얼마가 필요할까?",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-09-19T07:00:04Z,831,27257,345,21,금융투자아카데미 전체,전체업로드,43700,1021.0,26.7,1.343,0.6237,"은퇴를 앞둔 분들이 가장 궁금해 하는 이것! 노후생활에 필요한 생활비는 어느 정도일까? 최소 노후 생활비와 적정 노후 생활비를 알아보고, 현실적이고 구체적인 은퇴생활 플랜을 설계하는 방법을 살펴봅니다.
　
https://youtube.com/playlist?list=PL8XSXtoKTTP7qAU7uBSu4pH5hHpihptQo
　　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT

※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.
　
#노후생활비 #노후은퇴자금 #은퇴설계 #은퇴생활비 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=BZhg7X9lyxw,롱폼,2023,2023-09-19,longform
RogpdE1iPjA,"인출할 때 자산관리, 수익률보다 수익률 순서가 중요하다",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-09-12T07:00:19Z,671,4120,19,0,금융투자아카데미 전체,전체업로드,43700,1028.0,4.0,0.461,0.0943,"은퇴 기간에 수익률 순서가 중요할까? 투자 기간과 수익률 평균, 그리고 표준편차가 동일하고, 수익률이 좋은 구간과 안 좋은 구간의 순서만 다르다고 했을 때 투자 성과는 같을까 다를까? 노후자금 인출기에 꼭 알아야 할 수익률 순서 리스크에 대해 알아봅니다.
　
https://youtube.com/playlist?list=PL8XSXtoKTTP7qAU7uBSu4pH5hHpihptQo
　　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT
　
※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.

#노후자금 #노후자산관리 #노후자산포트폴리오 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=RogpdE1iPjA,롱폼,2023,2023-09-12,longform
c8Q-Rfz7AWk,은퇴 파산을 피하는 자산관리 방법,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-09-05T07:00:15Z,747,3658,30,0,금융투자아카데미 전체,전체업로드,43700,1035.0,3.5,0.82,0.0837,"연금을 적립할 때의 전략과 연금을 인출, 소비할 때의 전략은 다를 수 밖에 없습니다. 그렇다면 노후파산(은퇴 파산)을 피하는 스마트한 자산관리 방법은 무엇인지 알아볼까요?
　
https://youtube.com/playlist?list=PL8XSXtoKTTP7qAU7uBSu4pH5hHpihptQo
　　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT
　
※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.

#노후파산 #노후생활비 #은퇴자산 #은퇴자산관리 #안전인출률 #종신연금 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=c8Q-Rfz7AWk,롱폼,2023,2023-09-05,longform
FQ7R-8ULSHM,노후자금 인출할 때 알아야 할 3가지 리스크,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-08-29T07:00:11Z,594,4316,56,2,금융투자아카데미 전체,전체업로드,43700,1042.0,4.1,1.344,0.0988,"안정적인 노후를 위해서는 늘어난 자신의 수명과 자산의 수명을 일치시켜야 합니다. 그렇다면, 자산관리를 할 때 무엇을 고민해야 할까요? 노후자금을 인출할 때 알아야 할 리스크 3가지에 대해 알아봅니다.
　
https://youtube.com/playlist?list=PL8XSXtoKTTP7qAU7uBSu4pH5hHpihptQo
　　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT
　
※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.

#노후자금 #은퇴준비 #은퇴자금 #노후생활비 #노후준비 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=FQ7R-8ULSHM,롱폼,2023,2023-08-29,longform
HGAXb6JsxnM,3인 3색 내게 맞는 TDF 활용법,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-08-22T07:00:13Z,829,3747,22,1,금융투자아카데미 전체,전체업로드,43700,1049.0,3.6,0.614,0.0857,"TDF(타겟데이트 펀드)에 가입하는 이유는 무엇일까요?  TDF를 활용한 퇴직연금 관리 방법 3가지에 대해 자세히 살펴보고 과연 나에게 적합한 TDF 활용법은 무엇인지 알아봅니다.
　
https://youtube.com/playlist?list=PL8XSXtoKTTP7qAU7uBSu4pH5hHpihptQo
　　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT
　
※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.

#TDF #핵심위성전략 #바벨전략  #올인원전략 #TDF활용법 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=HGAXb6JsxnM,롱폼,2023,2023-08-22,longform
_xQT9-epKak,TDF가 은퇴 시점에 맞춰 주식 비중을 줄여나가는 까닭은?,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-08-16T07:00:17Z,780,3604,20,0,금융투자아카데미 전체,전체업로드,43700,1055.0,3.4,0.555,0.0825,"TDF(타겟데이트 펀드)에 가입하는 이유는 무엇일까요?  TDF를 활용한 퇴직연금 관리 방법 3가지에 대해 자세히 살펴보고 과연 나에게 적합한 TDF 활용법은 무엇인지 알아봅니다.
　
https://youtube.com/playlist?list=PL8XSXtoKTTP7qAU7uBSu4pH5hHpihptQo
　　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT

※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.
　
#TDF #핵심위성전략 #바벨전략  #올인원전략 #TDF활용법 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=_xQT9-epKak,롱폼,2023,2023-08-16,longform
